MES,CODIGOCLIENTE,VAR_0057,VAR_0058,VAR_0059,VAR_0060,VAR_0061
201702,IBK_CODUNICO00026858470,PRIMER_CANAL_5,PRODUCTO_2,INF_NO_DISP,CANAL_1,0.12265596458100399
201702,IBK_CODUNICO00025287940,PRIMER_CANAL_5,PRODUCTO_2,INF_NO_DISP,CANAL_1,0.302133503796934
201702,IBK_CODUNICO00015845730,PRIMER_CANAL_4,PRODUCTO_1,CANAL_2,CANAL_2,0.12466006903429
201702,IBK_CODUNICO00027297978,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.30487339193776897
201702,IBK_CODUNICO00024725116,PRIMER_CANAL_5,PRODUCTO_2,INF_NO_DISP,CANAL_1,0.11655250349772998
201702,IBK_CODUNICO00028666806,PRIMER_CANAL_5,PRODUCTO_3,INF_NO_DISP,CANAL_1,0.12443221080089599
201702,IBK_CODUNICO0008076867,PRIMER_CANAL_5,PRODUCTO_2,INF_NO_DISP,CANAL_1,0.21949276662058603
201702,IBK_CODUNICO00026176464,PRIMER_CANAL_4,PRODUCTO_2,INF_NO_DISP,CANAL_1,0.034333337160244996
201702,IBK_CODUNICO00025585889,PRIMER_CANAL_1,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.493720399018394
201702,IBK_CODUNICO0009778541,PRIMER_CANAL_4,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.216645504476564
201702,IBK_CODUNICO00028863719,PRIMER_CANAL_4,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.12045244269352
201702,IBK_CODUNICO00027824855,PRIMER_CANAL_5,PRODUCTO_2,INF_NO_DISP,CANAL_1,0.085290705203784
201702,IBK_CODUNICO00028394606,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.0707532748571394
201702,IBK_CODUNICO00017445056,PRIMER_CANAL_1,PRODUCTO_1,CANAL_2,CANAL_2,0.11157943967406099
201702,IBK_CODUNICO00027999863,PRIMER_CANAL_1,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.259073761681183
201702,IBK_CODUNICO00028793661,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.48333947117349296
201702,IBK_CODUNICO00027841468,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.0796817156368297
201702,IBK_CODUNICO00026317025,PRIMER_CANAL_4,PRODUCTO_2,INF_NO_DISP,CANAL_1,0.156530041893856
201702,IBK_CODUNICO00027841307,PRIMER_CANAL_1,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.473151711628076
201702,IBK_CODUNICO00017283153,PRIMER_CANAL_4,PRODUCTO_1,CANAL_3,CANAL_2,0.11257665219385302
201702,IBK_CODUNICO00028512543,PRIMER_CANAL_5,PRODUCTO_2,INF_NO_DISP,CANAL_1,0.0803994653935953
201702,IBK_CODUNICO00028469085,PRIMER_CANAL_5,PRODUCTO_3,INF_NO_DISP,CANAL_1,0.0795317448199913
201702,IBK_CODUNICO00024407543,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.0881183408200741
201702,IBK_CODUNICO00028321359,PRIMER_CANAL_4,PRODUCTO_1,CANAL_1,CANAL_1,0.264921837960685
201702,IBK_CODUNICO00026328362,PRIMER_CANAL_4,PRODUCTO_4,INF_NO_DISP,CANAL_4,0.246258776178326
201702,IBK_CODUNICO00028714791,PRIMER_CANAL_4,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.13971976377854
201702,IBK_CODUNICO00024253737,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.454118904730466
201702,IBK_CODUNICO00010150587,PRIMER_CANAL_4,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.142299960089918
201702,IBK_CODUNICO00028974438,PRIMER_CANAL_4,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.0515963801536044
201702,IBK_CODUNICO00027527643,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.148267859754445
201702,IBK_CODUNICO00028238126,PRIMER_CANAL_1,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.340147601714971
201702,IBK_CODUNICO00028734880,PRIMER_CANAL_5,PRODUCTO_4,INF_NO_DISP,CANAL_1,0.44790617532235294
201702,IBK_CODUNICO00028292655,PRIMER_CANAL_5,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.0485116291681711
201702,IBK_CODUNICO00026953713,PRIMER_CANAL_5,PRODUCTO_4,INF_NO_DISP,CANAL_1,0.199549201576558
201702,IBK_CODUNICO00028552541,PRIMER_CANAL_5,PRODUCTO_4,INF_NO_DISP,CANAL_1,0.13955807714688298
201702,IBK_CODUNICO00029344282,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.089291810515386
201702,IBK_CODUNICO00025169730,PRIMER_CANAL_4,PRODUCTO_4,INF_NO_DISP,CANAL_1,0.153721686030288
201702,IBK_CODUNICO00029275741,PRIMER_CANAL_5,PRODUCTO_3,INF_NO_DISP,CANAL_1,0.0876763320966406
201702,IBK_CODUNICO00028854992,PRIMER_CANAL_5,PRODUCTO_2,INF_NO_DISP,CANAL_1,0.0882038713792735
201702,IBK_CODUNICO00022581829,PRIMER_CANAL_4,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.437099789068272
201702,IBK_CODUNICO00026342946,PRIMER_CANAL_4,PRODUCTO_1,CANAL_1,CANAL_2,0.192995401758924
201702,IBK_CODUNICO00024307144,PRIMER_CANAL_4,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.6085069673192081
201702,IBK_CODUNICO00022579893,PRIMER_CANAL_5,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.6084443004419
201702,IBK_CODUNICO00028226267,PRIMER_CANAL_1,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.6083801606701321
201702,IBK_CODUNICO00019811327,PRIMER_CANAL_5,PRODUCTO_2,INF_NO_DISP,CANAL_1,0.0912298181944276
201702,IBK_CODUNICO00026040210,PRIMER_CANAL_4,PRODUCTO_3,INF_NO_DISP,CANAL_1,0.0912292227777061
201702,IBK_CODUNICO00029080015,PRIMER_CANAL_5,PRODUCTO_2,INF_NO_DISP,CANAL_1,0.0524217040174297
201702,IBK_CODUNICO00026512982,PRIMER_CANAL_1,PRODUCTO_1,INF_NO_DISP,CANAL_2,0.5753288071526179
201702,IBK_CODUNICO00026727621,PRIMER_CANAL_5,PRODUCTO_4,INF_NO_DISP,CANAL_1,0.126734838422259
201702,IBK_CODUNICO00026076347,PRIMER_CANAL_4,PRODUCTO_2,INF_NO_DISP,CANAL_1,0.13499946871715301
201702,IBK_CODUNICO00028960849,PRIMER_CANAL_1,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.0524491600133006
201702,IBK_CODUNICO00028873959,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.0829779438870196
201702,IBK_CODUNICO00027120668,PRIMER_CANAL_5,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.31810886229343605
201702,IBK_CODUNICO00018095719,PRIMER_CANAL_1,PRODUCTO_1,CANAL_1,CANAL_2,0.541159865430863
201702,IBK_CODUNICO0001814847,PRIMER_CANAL_5,PRODUCTO_2,INF_NO_DISP,CANAL_1,0.0477729246260296
201702,IBK_CODUNICO0005180078,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.0846028424926423
201702,IBK_CODUNICO00029388657,PRIMER_CANAL_5,PRODUCTO_4,INF_NO_DISP,CANAL_1,0.17830963634954397
201702,IBK_CODUNICO00026116425,PRIMER_CANAL_1,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.19682015550252102
201702,IBK_CODUNICO00027816812,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.18416104696089397
201702,IBK_CODUNICO00021556219,PRIMER_CANAL_4,PRODUCTO_1,INF_NO_DISP,CANAL_2,0.5410898215403449
201702,IBK_CODUNICO00029312148,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_2,0.172921985091956
201702,IBK_CODUNICO00010550135,PRIMER_CANAL_5,PRODUCTO_2,INF_NO_DISP,CANAL_1,0.0972442235150308
201702,IBK_CODUNICO00026183397,PRIMER_CANAL_5,PRODUCTO_2,INF_NO_DISP,CANAL_1,0.175446200087534
201702,IBK_CODUNICO00022807514,PRIMER_CANAL_5,PRODUCTO_2,INF_NO_DISP,CANAL_1,0.42366805769776394
201702,IBK_CODUNICO00028376654,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.0715322261558366
201702,IBK_CODUNICO00026906081,PRIMER_CANAL_4,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.512829649062498
201702,IBK_CODUNICO00025197031,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.0847386765512023
201702,IBK_CODUNICO00018485636,PRIMER_CANAL_5,PRODUCTO_2,INF_NO_DISP,CANAL_1,0.12036794079845199
201702,IBK_CODUNICO00027588485,PRIMER_CANAL_1,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.178686546609082
201702,IBK_CODUNICO00028100025,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_2,0.0715156750333558
201702,IBK_CODUNICO00028403186,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.262630135233454
201702,IBK_CODUNICO00026652812,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.0923060591297437
201702,IBK_CODUNICO00023989175,PRIMER_CANAL_5,PRODUCTO_2,INF_NO_DISP,CANAL_1,0.176016223667148
201702,IBK_CODUNICO00027906228,PRIMER_CANAL_1,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.42033339856660606
201702,IBK_CODUNICO00025660345,PRIMER_CANAL_4,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.156449633143089
201702,IBK_CODUNICO00024155843,PRIMER_CANAL_4,PRODUCTO_2,INF_NO_DISP,CANAL_1,0.167838902179669
201702,IBK_CODUNICO00026249410,PRIMER_CANAL_1,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.403319384109701
201702,IBK_CODUNICO00024069212,PRIMER_CANAL_5,PRODUCTO_2,INF_NO_DISP,CANAL_1,0.0820675759192277
201702,IBK_CODUNICO00024438560,PRIMER_CANAL_4,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.170576434743952
201702,IBK_CODUNICO00027416660,PRIMER_CANAL_4,PRODUCTO_3,INF_NO_DISP,CANAL_1,0.32491974303924703
201702,IBK_CODUNICO00015180884,PRIMER_CANAL_4,PRODUCTO_1,CANAL_1,CANAL_1,0.275637432957221
201702,IBK_CODUNICO00028862129,PRIMER_CANAL_4,PRODUCTO_2,INF_NO_DISP,CANAL_1,0.330333434518481
201702,IBK_CODUNICO00028814206,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.271886800105531
201702,IBK_CODUNICO00027652452,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.0845105160576554
201702,IBK_CODUNICO00020069908,PRIMER_CANAL_4,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.279739964897603
201702,IBK_CODUNICO00026400289,PRIMER_CANAL_4,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.159462359758507
201702,IBK_CODUNICO00016859152,PRIMER_CANAL_1,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.14822497651535999
201702,IBK_CODUNICO00028106735,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.159392356786328
201702,IBK_CODUNICO00027129153,PRIMER_CANAL_1,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.148182705517512
201702,IBK_CODUNICO00028082322,PRIMER_CANAL_5,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.0838732672891348
201702,IBK_CODUNICO00029266658,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.30478556910479
201702,IBK_CODUNICO00023647127,PRIMER_CANAL_5,PRODUCTO_4,INF_NO_DISP,CANAL_1,0.189533208513005
201702,IBK_CODUNICO00026324264,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.19281146327520102
201702,IBK_CODUNICO00024727220,PRIMER_CANAL_1,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.37822070550551706
201702,IBK_CODUNICO00026457787,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.0887590169481596
201702,IBK_CODUNICO00025863919,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.10224869130311802
201702,IBK_CODUNICO00027546679,PRIMER_CANAL_4,PRODUCTO_4,INF_NO_DISP,CANAL_1,0.0881183408200741
201702,IBK_CODUNICO00024552545,PRIMER_CANAL_1,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.19282647028367803
201702,IBK_CODUNICO00028919963,PRIMER_CANAL_1,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.13495093237947
201702,IBK_CODUNICO00029235787,PRIMER_CANAL_4,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.17819337419174697
201702,IBK_CODUNICO00028096128,PRIMER_CANAL_5,PRODUCTO_2,INF_NO_DISP,CANAL_1,0.19671253804083702
201702,IBK_CODUNICO00023190230,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.175414576293323
201702,IBK_CODUNICO00022923107,PRIMER_CANAL_5,PRODUCTO_2,INF_NO_DISP,CANAL_1,0.134932939150685
201702,IBK_CODUNICO00016524607,PRIMER_CANAL_4,PRODUCTO_2,INF_NO_DISP,CANAL_1,0.17821623044122198
201702,IBK_CODUNICO00028116638,PRIMER_CANAL_4,PRODUCTO_4,CANAL_1,CANAL_2,0.200157017405
201702,IBK_CODUNICO00025236716,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.354413886278226
201702,IBK_CODUNICO00020035524,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.0814616954918083
201702,IBK_CODUNICO00027643694,PRIMER_CANAL_1,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.0946194213334082
201702,IBK_CODUNICO00029341861,PRIMER_CANAL_5,PRODUCTO_2,INF_NO_DISP,CANAL_1,0.0814561972163204
201702,IBK_CODUNICO00020704181,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.273091949245356
201702,IBK_CODUNICO00020260874,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.0946312406678069
201702,IBK_CODUNICO00028442903,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.262513504191333
201702,IBK_CODUNICO00024520419,PRIMER_CANAL_4,PRODUCTO_2,INF_NO_DISP,CANAL_1,0.34229657832962396
201702,IBK_CODUNICO00023544878,PRIMER_CANAL_4,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.161662705587421
201702,IBK_CODUNICO00028689118,PRIMER_CANAL_5,PRODUCTO_3,INF_NO_DISP,CANAL_1,0.0576847544379271
201702,IBK_CODUNICO00026911639,PRIMER_CANAL_4,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.0934359061013815
201702,IBK_CODUNICO00027579105,PRIMER_CANAL_5,PRODUCTO_2,INF_NO_DISP,CANAL_1,0.16439609844890302
201702,IBK_CODUNICO00027217816,PRIMER_CANAL_4,PRODUCTO_4,INF_NO_DISP,CANAL_1,0.163385254486517
201702,IBK_CODUNICO00021111909,PRIMER_CANAL_5,PRODUCTO_2,INF_NO_DISP,CANAL_1,0.0713448544585239
201702,IBK_CODUNICO00021538285,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.304738117389318
201702,IBK_CODUNICO00021724836,PRIMER_CANAL_5,PRODUCTO_2,INF_NO_DISP,CANAL_1,0.105957281370892
201702,IBK_CODUNICO00027382715,PRIMER_CANAL_4,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.0607589922933568
201702,IBK_CODUNICO00028045805,PRIMER_CANAL_1,PRODUCTO_4,CANAL_1,CANAL_2,0.31465409467427896
201702,IBK_CODUNICO00029351955,PRIMER_CANAL_5,PRODUCTO_4,INF_NO_DISP,CANAL_1,0.0486655556473835
201702,IBK_CODUNICO00028731235,PRIMER_CANAL_5,PRODUCTO_4,INF_NO_DISP,CANAL_1,0.0852792133617617
201702,IBK_CODUNICO00028024656,PRIMER_CANAL_4,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.148105570605585
201702,IBK_CODUNICO00029357746,PRIMER_CANAL_4,PRODUCTO_2,INF_NO_DISP,CANAL_1,0.084306690700306
201702,IBK_CODUNICO00027354552,PRIMER_CANAL_5,PRODUCTO_4,INF_NO_DISP,CANAL_1,0.040854173247171
201702,IBK_CODUNICO00029023175,PRIMER_CANAL_1,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.302927135845981
201702,IBK_CODUNICO00028732363,PRIMER_CANAL_4,PRODUCTO_2,INF_NO_DISP,CANAL_1,0.0493118615656093
201702,IBK_CODUNICO00025136357,PRIMER_CANAL_4,PRODUCTO_2,INF_NO_DISP,CANAL_1,0.1034539513934
201702,IBK_CODUNICO00021811678,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.0992122914285829
201702,IBK_CODUNICO00024971107,PRIMER_CANAL_5,PRODUCTO_4,INF_NO_DISP,CANAL_1,0.10023575386689199
201702,IBK_CODUNICO00027970408,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.141032240684741
201702,IBK_CODUNICO00025273204,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.143751689990168
201702,IBK_CODUNICO00028688837,PRIMER_CANAL_5,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.0678742807703075
201702,IBK_CODUNICO00024407695,PRIMER_CANAL_1,PRODUCTO_1,INF_NO_DISP,CANAL_2,0.28531116009007895
201702,IBK_CODUNICO00027468229,PRIMER_CANAL_4,PRODUCTO_4,INF_NO_DISP,CANAL_1,0.209499917773345
201702,IBK_CODUNICO00019277123,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.178097625029256
201702,IBK_CODUNICO00023584292,PRIMER_CANAL_1,PRODUCTO_4,CANAL_1,CANAL_2,0.0957646084342591
201702,IBK_CODUNICO00028020351,PRIMER_CANAL_1,PRODUCTO_1,INF_NO_DISP,CANAL_2,0.13416905782501598
201702,IBK_CODUNICO00023713554,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.0881183408200741
201702,IBK_CODUNICO00026429586,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.256938509748379
201702,IBK_CODUNICO00027433995,PRIMER_CANAL_4,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.20270331075969503
201702,IBK_CODUNICO0005420410,PRIMER_CANAL_4,PRODUCTO_2,INF_NO_DISP,CANAL_1,0.286581569356247
201702,IBK_CODUNICO00028754648,PRIMER_CANAL_5,PRODUCTO_2,INF_NO_DISP,CANAL_1,0.29481806266564803
201702,IBK_CODUNICO00028091263,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.29480124139350394
201702,IBK_CODUNICO00028888840,PRIMER_CANAL_4,PRODUCTO_2,INF_NO_DISP,CANAL_1,0.28231033080619705
201702,IBK_CODUNICO0002965606,PRIMER_CANAL_5,PRODUCTO_2,INF_NO_DISP,CANAL_1,0.0881183408200741
201702,IBK_CODUNICO00029266737,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.0849286898976208
201702,IBK_CODUNICO00017212294,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.333105775981335
201702,IBK_CODUNICO00021180017,PRIMER_CANAL_4,PRODUCTO_1,CANAL_1,CANAL_1,0.0480324765397184
201702,IBK_CODUNICO00027115191,PRIMER_CANAL_4,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.0281741855768477
201702,IBK_CODUNICO00028456460,PRIMER_CANAL_5,PRODUCTO_2,INF_NO_DISP,CANAL_1,0.25360233157155304
201702,IBK_CODUNICO00010228081,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.0910210926283266
201702,IBK_CODUNICO00026364841,PRIMER_CANAL_4,PRODUCTO_4,INF_NO_DISP,CANAL_1,0.0913569251313087
201702,IBK_CODUNICO00027909598,PRIMER_CANAL_4,PRODUCTO_4,INF_NO_DISP,CANAL_1,0.0475707333468233
201702,IBK_CODUNICO00028589646,PRIMER_CANAL_5,PRODUCTO_3,INF_NO_DISP,CANAL_1,0.0922919350719303
201702,IBK_CODUNICO00028697117,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.0625836952356399
201702,IBK_CODUNICO00027946378,PRIMER_CANAL_4,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.063224679872006
201702,IBK_CODUNICO00029299640,PRIMER_CANAL_4,PRODUCTO_2,INF_NO_DISP,CANAL_1,0.27411417095132395
201702,IBK_CODUNICO00027970309,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.0630070813220807
201702,IBK_CODUNICO0003058917,PRIMER_CANAL_5,PRODUCTO_2,INF_NO_DISP,CANAL_1,0.0850839024898283
201702,IBK_CODUNICO00014197466,PRIMER_CANAL_4,PRODUCTO_2,INF_NO_DISP,CANAL_1,0.199186062197975
201702,IBK_CODUNICO00028087064,PRIMER_CANAL_5,PRODUCTO_4,INF_NO_DISP,CANAL_1,0.0848368101866182
201702,IBK_CODUNICO00027732314,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.0693715072462648
201702,IBK_CODUNICO00027796974,PRIMER_CANAL_4,PRODUCTO_4,CANAL_1,CANAL_2,0.32208181891304
201702,IBK_CODUNICO00026445822,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_2,0.26338553782035395
201702,IBK_CODUNICO0007871197,PRIMER_CANAL_4,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.10553362679405899
201702,IBK_CODUNICO00021404104,PRIMER_CANAL_1,PRODUCTO_1,INF_NO_DISP,CANAL_2,0.0549785388051558
201702,IBK_CODUNICO00025249730,PRIMER_CANAL_4,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.0400615666297813
201702,IBK_CODUNICO00026252683,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.148078241037078
201702,IBK_CODUNICO00029373085,PRIMER_CANAL_1,PRODUCTO_1,INF_NO_DISP,CANAL_2,0.0608374696458597
201702,IBK_CODUNICO00021904611,PRIMER_CANAL_4,PRODUCTO_1,CANAL_1,CANAL_2,0.150729354187595
201702,IBK_CODUNICO00025076062,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.0392083194843201
201702,IBK_CODUNICO00029224865,PRIMER_CANAL_4,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.0486543902860381
201702,IBK_CODUNICO00028363865,PRIMER_CANAL_4,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.0623893695447933
201702,IBK_CODUNICO00027079787,PRIMER_CANAL_5,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.312034808360091
201702,IBK_CODUNICO00028923683,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.103069645424651
201702,IBK_CODUNICO00027661582,PRIMER_CANAL_5,PRODUCTO_3,INF_NO_DISP,CANAL_1,0.0547287072358318
201702,IBK_CODUNICO00028777504,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.33750096630225107
201702,IBK_CODUNICO00029420870,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.0668571984472074
201702,IBK_CODUNICO00028416563,PRIMER_CANAL_4,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.32624795524963895
201702,IBK_CODUNICO00022655530,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.333043010020659
201702,IBK_CODUNICO00026165278,PRIMER_CANAL_4,PRODUCTO_2,INF_NO_DISP,CANAL_1,0.326167498225654
201702,IBK_CODUNICO00026692635,PRIMER_CANAL_1,PRODUCTO_1,INF_NO_DISP,CANAL_2,0.18926377273720604
201702,IBK_CODUNICO00027017362,PRIMER_CANAL_4,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.186139120118193
201702,IBK_CODUNICO00025922121,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.14076869452144
201702,IBK_CODUNICO00020416623,PRIMER_CANAL_4,PRODUCTO_1,CANAL_1,CANAL_1,0.0430239403074873
201702,IBK_CODUNICO00029410070,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.315985700315765
201702,IBK_CODUNICO00028959973,PRIMER_CANAL_5,PRODUCTO_2,INF_NO_DISP,CANAL_1,0.299251758868564
201702,IBK_CODUNICO00028771120,PRIMER_CANAL_5,PRODUCTO_3,INF_NO_DISP,CANAL_1,0.0852907052037845
201702,IBK_CODUNICO00026617939,PRIMER_CANAL_4,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.31078274698374697
201702,IBK_CODUNICO00026236873,PRIMER_CANAL_1,PRODUCTO_1,CANAL_2,CANAL_2,0.145543760184138
201702,IBK_CODUNICO00029024188,PRIMER_CANAL_1,PRODUCTO_4,CANAL_4,CANAL_2,0.220584226032986
201702,IBK_CODUNICO00027812563,PRIMER_CANAL_4,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.0659556788673237
201702,IBK_CODUNICO00026685357,PRIMER_CANAL_5,PRODUCTO_3,INF_NO_DISP,CANAL_1,0.29831606075683603
201702,IBK_CODUNICO00027810867,PRIMER_CANAL_5,PRODUCTO_2,INF_NO_DISP,CANAL_1,0.209420892515981
201702,IBK_CODUNICO00025435429,PRIMER_CANAL_4,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.23366758474083799
201702,IBK_CODUNICO00027409120,PRIMER_CANAL_4,PRODUCTO_2,INF_NO_DISP,CANAL_1,0.0887384931808199
201702,IBK_CODUNICO00028359799,PRIMER_CANAL_4,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.20935650827125002
201702,IBK_CODUNICO00029243612,PRIMER_CANAL_5,PRODUCTO_2,INF_NO_DISP,CANAL_1,0.136120572187667
201702,IBK_CODUNICO00020812480,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.096585443600231
201702,IBK_CODUNICO00025599583,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.0941481950105513
201702,IBK_CODUNICO00025005938,PRIMER_CANAL_5,PRODUCTO_3,INF_NO_DISP,CANAL_1,0.0887468426704585
201702,IBK_CODUNICO00027237068,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.0848731400585991
201702,IBK_CODUNICO00028312547,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_2,0.129757663740836
201702,IBK_CODUNICO00027805940,PRIMER_CANAL_4,PRODUCTO_1,CANAL_1,CANAL_2,0.138044525030255
201702,IBK_CODUNICO00028526902,PRIMER_CANAL_5,PRODUCTO_4,INF_NO_DISP,CANAL_1,0.286502105038836
201702,IBK_CODUNICO00026153233,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.0635033881535733
